Area,Year,Item,Area harvested,Production,Yield
Albania,2023,"Broad beans and horse beans, green",26.0,129.34,4992.1
Albania,2023,Cabbages,1948.0,68705.2,35277.8
Albania,2023,Cantaloupes and other melons,1721.0,52062.3,30248.0
Albania,2023,Carrots and turnips,425.0,16122.2,37953.3
Albania,2023,Cauliflowers and broccoli,355.0,7373.5,20767.5
Albania,2023,Cherries,2315.0,19695.6,8508.4
Albania,2023,"Chestnuts, in shell",2429.0,6343.6,2612.1
Albania,2023,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",3179.0,104982.3,33022.3
Albania,2023,Cucumbers and gherkins,2725.0,128844.9,47289.1
Albania,2023,Dates,490.0,14916.0,30440.8
Albania,2023,Eggplants (aubergines),1157.0,33228.5,28731.5
Albania,2023,Figs,1518.0,23350.24,15379.6
Albania,2023,Grapes,9822.0,179705.3,18296.6
Albania,2023,Green garlic,1062.0,16608.58,15643.4
Albania,2023,Hop cones,2390.0,1813.5,758.7
Albania,2023,Leeks and other alliaceous vegetables,1743.0,46357.2,26596.2
Albania,2023,Lemons and limes,89.0,6038.79,68157.9
Albania,2023,Lettuce and chicory,1698.0,24889.45,14657.4
Albania,2023,Maize (corn),55570.0,409115.9,7362.2
Albania,2023,Oats,14927.0,34422.5,2306.1
Albania,2023,Okra,722.0,8123.31,11257.2
Albania,2023,Olives,50404.0,117618.05,2333.5
Albania,2023,"Onions and shallots, dry (excluding dehydrated)",5357.0,117109.9,21859.9
Albania,2023,"Onions and shallots, green",2179.0,48161.1,22101.1
Albania,2023,Oranges,246.0,14635.5,59615.1
Albania,2023,"Other beans, green",1044.0,14691.14,14076.0
Albania,2023,"Other citrus fruit, n.e.c.",0.0,11.3,27581.2
Albania,2023,"Other fruits, n.e.c.",150.0,3840.8,25656.6
Albania,2023,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",1411.0,12636.0,8955.1
Albania,2023,Other pulses n.e.c.,1180.0,718.29,608.8
Albania,2023,"Other stimulant, spice and aromatic crops, n.e.c.",406.0,350.57,864.1
Albania,2023,"Other vegetables, fresh n.e.c.",1573.0,32311.9,20542.4
Albania,2023,Peaches and nectarines,1318.0,22936.9,17397.5
Albania,2023,Pears,811.0,14762.58,18204.3
Albania,2023,"Peas, green",547.0,7143.15,13049.2
Albania,2023,Plums and sloes,2681.0,39837.26,14859.7
Albania,2023,Potatoes,10068.0,274188.2,27233.1
Albania,2023,"Pumpkins, squash and gourds",798.0,27493.3,34460.1
Albania,2023,Quinces,91.0,5082.15,55713.1
Albania,2023,Rye,1277.0,3012.5,2359.0
Albania,2023,"Seed cotton, unginned",725.0,803.22,1108.0
Albania,2023,Sour cherries,3214.0,17895.18,5567.4
Albania,2023,Soya beans,181.0,519.1,2863.2
Albania,2023,Spinach,1704.0,26192.14,15375.2
Albania,2023,Strawberries,119.0,6370.0,53350.1
Albania,2023,Sugar beet,642.0,20446.0,31847.4
Albania,2023,Sunflower seed,327.0,770.0,2354.7
Albania,2023,"Tangerines, mandarins, clementines",1099.0,36043.02,32807.8
Albania,2023,Tomatoes,6412.0,309343.49,48246.3
Albania,2023,Unmanufactured tobacco,887.0,1714.6,1933.5
Albania,2023,Vetches,6512.0,1873.59,287.7
Albania,2023,Watermelons,5848.0,281354.0,48111.6
Albania,2023,Wheat,57620.0,233584.68,4053.9
Algeria,2019,"Almonds, in shell",35380.0,72412.0,2046.7
Algeria,2019,Apples,32989.0,558830.0,16939.9
Algeria,2019,Apricots,30861.0,209204.0,6778.9
Algeria,2019,Artichokes,5792.0,119636.0,20655.4
Algeria,2019,Bananas,10.0,242.52,24727.8
Algeria,2019,Barley,1133005.0,1647746.0,1454.3
Algeria,2019,"Beans, dry",1912.0,1789.0,935.7
Algeria,2019,"Broad beans and horse beans, dry",41451.0,55272.0,1333.4
Algeria,2019,"Broad beans and horse beans, green",33098.0,298483.0,9018.2
Algeria,2019,Cabbages,4317.0,116426.0,26969.2
Algeria,2019,Carrots and turnips,17469.0,419534.0,24015.9
Algeria,2019,Cauliflowers and broccoli,8629.0,205439.0,23808.0
Algeria,2019,Cherries,3432.0,11237.0,3274.2
Algeria,2019,"Chick peas, dry",36206.0,40369.0,1115.0
Algeria,2019,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",4154.0,15111.19,3637.7
Algeria,2019,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",21767.0,675168.0,31018.0
Algeria,2019,Cucumbers and gherkins,4078.0,166045.0,40717.3
Algeria,2019,Dates,169786.0,1136025.0,6690.9
Algeria,2019,Eggplants (aubergines),6047.0,184145.0,30452.3
Algeria,2019,Figs,39438.0,114092.0,2892.9
Algeria,2019,Grapes,68649.0,549833.0,8009.3
Algeria,2019,Green garlic,13408.0,223311.0,16655.1
Algeria,2019,"Groundnuts, excluding shelled",4886.0,12602.0,2579.2
Algeria,2019,Lemons and limes,3994.0,87016.0,21786.7
Algeria,2019,"Lentils, dry",29516.0,26524.0,898.6
Algeria,2019,Locust beans (carobs),732.0,3526.0,4816.9
Algeria,2019,Maize (corn),1533.0,6368.0,4153.9
Algeria,2019,Oats,77626.0,101305.0,1305.0
Algeria,2019,Olives,431506.0,868754.0,2013.3
Algeria,2019,"Onions and shallots, dry (excluding dehydrated)",50312.0,1613729.0,32074.4
Algeria,2019,"Onions and shallots, green",33.0,349.17,10643.5
Algeria,2019,Oranges,46081.0,1199535.0,26031.0
Algeria,2019,"Other beans, green",12706.0,95022.0,7478.5
Algeria,2019,"Other citrus fruit, n.e.c.",472.0,617.86,1309.0
Algeria,2019,"Other fruits, n.e.c.",11516.0,115414.0,10022.1
Algeria,2019,Other pulses n.e.c.,180.0,148.0,822.2
Algeria,2019,Other stone fruits,2252.0,29620.0,13152.8
Algeria,2019,"Other vegetables, fresh n.e.c.",48373.0,1078035.0,22285.9
Algeria,2019,Peaches and nectarines,16675.0,201755.0,12099.3
Algeria,2019,Pears,20240.0,223467.0,11040.9
Algeria,2019,"Peas, dry",9952.0,12125.0,1218.3
Algeria,2019,"Peas, green",38959.0,200025.0,5134.2
Algeria,2019,Plums and sloes,12795.0,113085.0,8838.2
Algeria,2019,Pomelos and grapefruits,73.0,1691.0,23164.4
Algeria,2019,Potatoes,157864.0,5020249.0,31801.1
Algeria,2019,"Pumpkins, squash and gourds",14377.0,420135.0,29222.7
Algeria,2019,Quinces,1617.0,12746.0,7882.5
Algeria,2019,Rape or colza seed,11979.0,23288.76,1944.2
Algeria,2019,Rice,172.0,308.07,1788.9
Algeria,2019,"Seed cotton, unginned",260.0,79.66,306.4
Algeria,2019,Sorghum,132.0,927.0,7022.7
Algeria,2019,Sunflower seed,199.0,89.86,452.6
Algeria,2019,"Tangerines, mandarins, clementines",13597.0,295250.0,21714.3
Algeria,2019,Tomatoes,24996.0,1477878.0,59124.6
Algeria,2019,Triticale,30.0,62.0,2066.7
Algeria,2019,Unmanufactured tobacco,4790.0,15164.0,3165.8
Algeria,2019,Vetches,155.0,77.93,501.9
Algeria,2019,Watermelons,62673.0,2206866.0,35212.4
Algeria,2019,Wheat,1974987.0,3876876.0,1963.0
Algeria,2020,"Almonds, in shell",34542.0,60832.0,1761.1
Algeria,2020,Apples,33025.0,566823.5,17163.5
Algeria,2020,Apricots,29719.0,187273.2,6301.5
Algeria,2020,Artichokes,5830.0,126762.2,21743.1
Algeria,2020,Bananas,10.0,234.99,24620.2
Algeria,2020,Barley,978114.0,1213137.0,1240.3
Algeria,2020,"Beans, dry",1981.0,2047.8,1033.7
Algeria,2020,"Broad beans and horse beans, dry",39849.0,49856.7,1251.1
Algeria,2020,"Broad beans and horse beans, green",33125.0,287235.1,8671.2
Algeria,2020,Cabbages,4104.0,124204.1,30266.0
Algeria,2020,Carrots and turnips,17414.0,447595.3,25703.2
Algeria,2020,Cauliflowers and broccoli,8891.0,242990.2,27330.3
Algeria,2020,Cherries,3555.0,11207.0,3152.5
Algeria,2020,"Chick peas, dry",36743.0,39888.9,1085.6
Algeria,2020,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",4140.0,15193.64,3669.9
Algeria,2020,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",22152.0,717659.0,32397.0
Algeria,2020,Cucumbers and gherkins,4470.0,184362.0,41244.3
Algeria,2020,Dates,170500.0,1151909.3,6756.1
Algeria,2020,Eggplants (aubergines),6262.0,178416.8,28492.0
Algeria,2020,Figs,39026.0,116143.0,2976.0
Algeria,2020,Grapes,69319.0,554201.1,7994.9
Algeria,2020,Green garlic,11687.0,170929.6,14625.1
Algeria,2020,"Groundnuts, excluding shelled",4709.0,12354.6,2623.9
Algeria,2020,Lemons and limes,3991.0,85303.0,21373.8
Algeria,2020,"Lentils, dry",14705.0,12111.8,823.7
Algeria,2020,Locust beans (carobs),729.0,3280.0,4499.3
Algeria,2020,Maize (corn),530.0,3221.0,6073.9
Algeria,2020,Oats,62353.0,69385.0,1112.8
Algeria,2020,Olives,438828.0,1079508.0,2460.0
Algeria,2020,"Onions and shallots, dry (excluding dehydrated)",50032.0,1665671.1,33292.2
Algeria,2020,"Onions and shallots, green",32.0,353.21,10923.2
Algeria,2020,Oranges,46648.0,1174845.2,25185.3
Algeria,2020,"Other beans, green",12822.0,100308.3,7823.1
Algeria,2020,"Other citrus fruit, n.e.c.",467.0,615.02,1316.7
Algeria,2020,"Other fruits, n.e.c.",12969.0,133801.3,10317.0
Algeria,2020,Other pulses n.e.c.,115.0,115.0,1000.0
Algeria,2020,Other stone fruits,2125.0,26534.0,12486.6
Algeria,2020,"Other vegetables, fresh n.e.c.",56757.0,1458964.6,25705.5
Algeria,2020,Peaches and nectarines,16765.0,186444.1,11121.0
Algeria,2020,Pears,19979.0,154860.5,7751.2
Algeria,2020,"Peas, dry",9535.0,11026.8,1156.5
Algeria,2020,"Peas, green",39542.0,209409.4,5295.8
Algeria,2020,Plums and sloes,12689.0,98908.3,7794.8
Algeria,2020,Pomelos and grapefruits,73.0,1722.0,23589.0
Algeria,2020,Potatoes,149465.0,4659482.0,31174.4
Algeria,2020,"Pumpkins, squash and gourds",15558.0,435326.5,27980.9
Algeria,2020,Quinces,1615.0,11748.0,7274.3
Algeria,2020,Rape or colza seed,11901.0,23133.28,1943.8
Algeria,2020,Rice,172.0,308.47,1791.0
Algeria,2020,"Seed cotton, unginned",260.0,78.78,303.0
Algeria,2020,Sorghum,68.0,256.0,3764.7
Algeria,2020,Sunflower seed,202.0,87.82,435.8
Algeria,2020,"Tangerines, mandarins, clementines",14223.0,302476.0,21266.7
Algeria,2020,Tomatoes,26311.0,1635616.3,62164.7
Algeria,2020,Triticale,261.0,269.0,1030.7
Algeria,2020,Unmanufactured tobacco,5278.0,11496.0,2178.1
Algeria,2020,Vetches,155.0,77.81,502.5
Algeria,2020,Watermelons,61000.0,2286809.1,37488.4
Algeria,2020,Wheat,1848083.0,3106754.0,1681.1
Algeria,2021,"Almonds, in shell",32492.0,55448.0,1706.5
Algeria,2021,Apples,31171.0,522317.0,16756.3
Algeria,2021,Apricots,27185.0,189724.0,6979.1
Algeria,2021,Artichokes,5656.0,120932.0,21383.1
Algeria,2021,Bananas,9.0,232.73,24597.3
Algeria,2021,Barley,525631.0,555364.0,1056.6
Algeria,2021,"Beans, dry",3817.0,3613.0,946.6
Algeria,2021,"Broad beans and horse beans, dry",37440.0,39629.0,1058.5
Algeria,2021,"Broad beans and horse beans, green",32315.0,277353.0,8582.9
Algeria,2021,Cabbages,4904.0,158045.0,32224.7
Algeria,2021,Carrots and turnips,16956.0,414322.0,24435.7
Algeria,2021,Cauliflowers and broccoli,9425.0,238712.0,25328.8
Algeria,2021,Cherries,3788.0,11178.0,2950.9
Algeria,2021,"Chick peas, dry",36520.0,38818.0,1062.9
Algeria,2021,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",4146.0,15279.63,3685.1
Algeria,2021,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",11190.0,351832.0,31442.5
Algeria,2021,Cucumbers and gherkins,4321.0,182890.0,42326.2
Algeria,2021,Dates,172033.0,1188803.0,6910.3
Algeria,2021,Eggplants (aubergines),6395.0,192893.0,30163.5
Algeria,2021,Figs,39065.0,107266.0,2745.9
Algeria,2021,Grapes,63443.0,630022.0,9930.5
Algeria,2021,Green garlic,11374.0,195976.0,17230.4
Algeria,2021,"Groundnuts, excluding shelled",5741.0,15840.0,2759.1
Algeria,2021,Lemons and limes,4053.0,84018.0,20731.5
Algeria,2021,"Lentils, dry",9098.0,7998.0,879.1
Algeria,2021,Locust beans (carobs),688.0,3219.0,4678.8
Algeria,2021,Maize (corn),3606.0,18491.0,5127.8
Algeria,2021,Oats,43274.0,40461.0,935.0
Algeria,2021,Olives,440008.0,704619.0,1601.4
Algeria,2021,"Onions and shallots, dry (excluding dehydrated)",49722.0,1710595.0,34403.0
Algeria,2021,"Onions and shallots, green",33.0,354.08,10891.8
Algeria,2021,Oranges,47269.0,1137191.0,24057.7
Algeria,2021,"Other beans, green",12539.0,87948.0,7014.2
Algeria,2021,"Other citrus fruit, n.e.c.",468.0,620.63,1326.7
Algeria,2021,"Other fruits, n.e.c.",13461.0,125248.0,9304.5
Algeria,2021,Other pulses n.e.c.,115.0,115.0,1000.0
Algeria,2021,Other stone fruits,2115.0,28736.0,13589.0
Algeria,2021,"Other vegetables, fresh n.e.c.",59375.0,1467569.0,24717.0
Algeria,2021,Peaches and nectarines,16223.0,186072.0,11469.7
Algeria,2021,Pears,18704.0,149780.0,8008.1
Algeria,2021,"Peas, dry",9785.0,8269.0,845.1
Algeria,2021,"Peas, green",35936.0,204415.0,5688.3
Algeria,2021,Plums and sloes,11685.0,97056.0,8306.3
Algeria,2021,Pomelos and grapefruits,74.0,1814.0,24513.5
Algeria,2021,Potatoes,136855.0,4360880.0,31864.9
Algeria,2021,"Pumpkins, squash and gourds",15307.0,404851.0,26449.2
Algeria,2021,Quinces,1203.0,8538.0,7097.3
Algeria,2021,Rape or colza seed,11855.0,23044.39,1943.9
Algeria,2021,Rice,171.0,305.92,1790.0
Algeria,2021,"Seed cotton, unginned",260.0,80.07,307.9
Algeria,2021,Sorghum,105.0,386.0,3676.2
Algeria,2021,Sunflower seed,198.0,88.5,446.0
Algeria,2021,"Tangerines, mandarins, clementines",14808.0,290424.0,19612.6
Algeria,2021,Tomatoes,25755.0,1641636.0,63740.8
Algeria,2021,Triticale,379.0,615.0,1622.7
Algeria,2021,Unmanufactured tobacco,4415.0,9427.0,2135.2
Algeria,2021,Vetches,150.0,74.95,499.7
Algeria,2021,Watermelons,59462.0,2075874.0,34910.7
Algeria,2021,Wheat,1368702.0,2168386.0,1584.3
Algeria,2022,"Almonds, in shell",38495.0,66232.31,1720.5
Algeria,2022,Apples,32636.0,549391.71,16834.0
Algeria,2022,Apricots,29765.0,205996.35,6920.7
Algeria,2022,Artichokes,5543.0,124352.88,22434.8
Algeria,2022,Bananas,10.0,236.75,24649.3
Algeria,2022,Barley,1025000.0,1000000.0,975.6
Algeria,2022,"Beans, dry",2916.0,2744.52,941.2
Algeria,2022,"Broad beans and horse beans, dry",36466.0,44653.39,1224.5
Algeria,2022,"Broad beans and horse beans, green",32608.0,285541.97,8756.8
Algeria,2022,Cabbages,4812.0,155681.73,32350.0
Algeria,2022,Carrots and turnips,16345.0,422239.98,25833.2
Algeria,2022,Cauliflowers and broccoli,8990.0,241933.28,26910.4
Algeria,2022,Cherries,3803.0,11160.32,2934.7
Algeria,2022,"Chick peas, dry",34584.0,38576.89,1115.5
Algeria,2022,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",4147.0,15348.29,3701.2
Algeria,2022,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",15113.0,497430.72,32913.0
Algeria,2022,Cucumbers and gherkins,4303.0,190051.57,44166.5
Algeria,2022,Dates,175454.0,1244466.87,7092.9
Algeria,2022,Eggplants (aubergines),6547.0,205105.9,31330.0
Algeria,2022,Figs,40136.0,115170.35,2869.5
Algeria,2022,Grapes,63816.0,619317.68,9704.8
Algeria,2022,Green garlic,11284.0,202003.85,17902.5
Algeria,2022,"Groundnuts, excluding shelled",6221.0,17913.78,2879.5
Algeria,2022,Lemons and limes,4008.0,85874.62,21427.9
Algeria,2022,"Lentils, dry",5896.0,5708.99,968.3
Algeria,2022,Locust beans (carobs),703.0,3387.0,4821.0
Algeria,2022,Maize (corn),2000.0,11000.0,5500.0
Algeria,2022,Oats,80000.0,81000.0,1012.5
Algeria,2022,Olives,469380.0,847031.81,1804.6
Algeria,2022,"Onions and shallots, dry (excluding dehydrated)",49862.0,1759854.81,35294.6
Algeria,2022,"Onions and shallots, green",33.0,352.15,10818.8
Algeria,2022,Oranges,49366.0,1245387.71,25227.7
Algeria,2022,"Other beans, green",12820.0,90269.65,7041.5
Algeria,2022,"Other citrus fruit, n.e.c.",467.0,617.84,1322.0
Algeria,2022,"Other fruits, n.e.c.",13896.0,117832.23,8479.5
Algeria,2022,Other pulses n.e.c.,134.0,126.0,940.7
Algeria,2022,Other stone fruits,2159.0,29713.52,13759.9
Algeria,2022,"Other vegetables, fresh n.e.c.",60967.0,1538930.71,25241.9
Algeria,2022,Peaches and nectarines,16565.0,190641.64,11508.6
Algeria,2022,Pears,20317.0,170989.82,8416.2
Algeria,2022,"Peas, dry",9635.0,9733.79,1010.2
Algeria,2022,"Peas, green",36658.0,203460.2,5550.2
Algeria,2022,Plums and sloes,11869.0,98807.74,8324.7
Algeria,2022,Pomelos and grapefruits,71.0,1776.47,25170.6
Algeria,2022,Potatoes,132624.0,4356127.74,32845.8
Algeria,2022,"Pumpkins, squash and gourds",15413.0,398854.15,25878.3
Algeria,2022,Quinces,1269.0,8852.98,6974.1
Algeria,2022,Rape or colza seed,11912.0,23155.48,1943.9
Algeria,2022,Rice,172.0,307.49,1789.9
Algeria,2022,"Seed cotton, unginned",260.0,80.7,310.4
Algeria,2022,Sorghum,120.0,951.17,7922.1
Algeria,2022,Sunflower seed,200.0,88.72,444.7
Algeria,2022,"Tangerines, mandarins, clementines",14258.0,297569.13,20870.7
Algeria,2022,Tomatoes,24928.0,1653903.79,66347.7
Algeria,2022,Triticale,326.0,539.88,1657.3
Algeria,2022,Unmanufactured tobacco,4377.0,10084.2,2303.9
Algeria,2022,Vetches,153.0,76.9,501.4
Algeria,2022,Watermelons,55834.0,2074242.92,37150.1
Algeria,2022,Wheat,1800000.0,3000000.0,1666.7
Algeria,2023,"Almonds, in shell",38544.0,69637.53,1806.7
Algeria,2023,Apples,32149.0,575880.85,17912.9
Algeria,2023,Apricots,28965.0,200566.42,6924.5
Algeria,2023,Artichokes,6019.0,139912.08,23246.3
Algeria,2023,Bananas,10.0,234.82,24622.4
Algeria,2023,Barley,1025000.0,1000000.0,975.6
Algeria,2023,"Beans, dry",2629.0,2500.19,951.0
Algeria,2023,"Broad beans and horse beans, dry",37539.0,49842.61,1327.8
Algeria,2023,"Broad beans and horse beans, green",34909.0,312576.08,8953.9
Algeria,2023,Cabbages,4570.0,148598.9,32513.4
Algeria,2023,Carrots and turnips,16109.0,436621.07,27104.6
Algeria,2023,Cauliflowers and broccoli,9594.0,268699.96,28005.9
Algeria,2023,Cherries,3875.0,11584.51,2989.6
Algeria,2023,"Chick peas, dry",34067.0,39969.67,1173.3
Algeria,2023,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",4144.0,15405.17,3717.1
Algeria,2023,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",17481.0,624969.59,35751.9
Algeria,2023,Cucumbers and gherkins,4324.0,199307.94,46094.7
Algeria,2023,Dates,179150.0,1324767.01,7394.7
Algeria,2023,Eggplants (aubergines),6840.0,220055.06,32170.1
Algeria,2023,Figs,38374.0,116183.18,3027.7
Algeria,2023,Grapes,64465.0,619740.16,9613.7
Algeria,2023,Green garlic,11347.0,212300.26,18710.2
Algeria,2023,"Groundnuts, excluding shelled",5754.0,18252.77,3172.2
Algeria,2023,Lemons and limes,4034.0,89860.27,22277.4
Algeria,2023,"Lentils, dry",16612.0,16703.33,1005.5
Algeria,2023,Locust beans (carobs),693.0,3424.3,4941.4
Algeria,2023,Maize (corn),2000.0,12000.0,6000.0
Algeria,2023,Oats,80000.0,76000.0,950.0
Algeria,2023,Olives,482055.0,904013.51,1875.3
Algeria,2023,"Onions and shallots, dry (excluding dehydrated)",49177.0,1813467.25,36876.4
Algeria,2023,"Onions and shallots, green",32.0,353.15,10877.8
Algeria,2023,Oranges,52041.0,1359555.74,26124.7
Algeria,2023,"Other beans, green",13135.0,103995.38,7917.3
Algeria,2023,"Other citrus fruit, n.e.c.",467.0,617.83,1324.4
Algeria,2023,"Other fruits, n.e.c.",16172.0,133459.26,8252.3
Algeria,2023,Other pulses n.e.c.,134.0,126.0,940.7
Algeria,2023,Other stone fruits,2195.0,30323.19,13814.5
Algeria,2023,"Other vegetables, fresh n.e.c.",60524.0,1583324.04,26160.1
Algeria,2023,Peaches and nectarines,16936.0,199187.67,11761.2
Algeria,2023,Pears,19281.0,170054.71,8819.8
Algeria,2023,"Peas, dry",10258.0,11402.39,1111.6
Algeria,2023,"Peas, green",39074.0,211552.43,5414.1
Algeria,2023,Plums and sloes,11495.0,98278.19,8549.7
Algeria,2023,Pomelos and grapefruits,66.0,1708.72,25720.1
Algeria,2023,Potatoes,137747.0,4632151.71,33627.9
Algeria,2023,"Pumpkins, squash and gourds",15663.0,455140.94,29057.7
Algeria,2023,Quinces,1526.0,11098.94,7273.5
Algeria,2023,Rape or colza seed,11889.0,23111.05,1943.9
Algeria,2023,Rice,172.0,307.29,1790.3
Algeria,2023,"Seed cotton, unginned",260.0,81.33,312.8
Algeria,2023,Sorghum,195.0,940.5,4821.2
Algeria,2023,Sunflower seed,200.0,88.35,442.1
Algeria,2023,"Tangerines, mandarins, clementines",14218.0,317301.14,22317.2
Algeria,2023,Tomatoes,24186.0,1682041.85,69547.5
Algeria,2023,Triticale,173.0,304.81,1764.5
Algeria,2023,Unmanufactured tobacco,4534.0,11262.8,2484.3
Algeria,2023,Vetches,153.0,76.55,501.2
Algeria,2023,Watermelons,63258.0,2507140.41,39633.7
Algeria,2023,Wheat,1800000.0,2500000.0,1388.9
Angola,2019,Avocados,4400.0,51910.0,11797.7
Angola,2019,Bananas,162156.0,4036959.0,24895.5
Angola,2019,"Beans, dry",672837.0,325828.0,484.3
Angola,2019,Cabbages,10000.0,293698.0,29369.8
Angola,2019,Carrots and turnips,7500.0,138581.0,18477.5
Angola,2019,"Cashew nuts, in shell",2744.0,2190.12,798.1
Angola,2019,"Cassava, fresh",945328.0,9000432.0,9521.0
Angola,2019,Castor oil seeds,16123.0,4138.24,256.7
Angola,2019,Cocoa beans,2834.0,463.57,163.5
Angola,2019,"Coffee, green",40029.0,13256.51,331.2
Angola,2019,Green garlic,850.0,11006.0,12948.2
Angola,2019,"Groundnuts, excluding shelled",336835.0,211776.0,628.7
Angola,2019,"Kenaf, and other textile bast fibres, raw or retted",1208.0,826.71,684.4
Angola,2019,Maize (corn),2642691.0,2818684.0,1066.6
Angola,2019,"Mangoes, guavas and mangosteens",21000.0,236690.0,11271.0
Angola,2019,Millet,233362.0,51905.92,222.4
Angola,2019,Oil palm fruit,23123.0,280390.77,12126.0
Angola,2019,"Onions and shallots, green",26000.0,590387.0,22707.2
